time,intensity,distance
6.326,575,20.35
6.343,576,20.28
6.361,574,20.50
6.378,571,20.59
6.396,570,20.71
6.414,569,20.65
6.431,568,20.84
6.449,569,20.45
6.467,568,20.45
6.484,568,20.84
6.502,567,20.48
6.520,566,20.50
6.538,567,20.84
6.555,567,20.55
6.573,567,20.55
6.591,568,20.54
6.608,566,20.45
6.626,567,20.55
6.643,566,20.55
6.662,567,20.54
6.679,565,20.89
6.696,565,20.59
6.714,566,20.55
6.732,566,20.14
6.750,564,20.45
6.767,566,20.20
6.786,564,20.18
6.803,565,20.20
6.820,565,20.20
6.838,564,20.64
6.856,564,20.23
6.874,565,20.14
6.891,564,20.25
6.908,563,20.30
6.927,563,20.30
6.944,562,20.25
6.962,562,20.33
6.979,561,20.40
6.998,560,20.38
7.015,561,20.30
7.032,560,20.40
7.050,559,20.40
7.068,560,20.40
7.086,559,20.45
7.103,560,20.04
7.121,560,20.04
7.139,559,20.38
7.156,558,20.09
7.174,558,20.09
7.192,558,20.09
7.209,557,19.99
7.227,557,20.08
7.244,558,20.50
7.263,559,20.45
7.280,558,20.35
7.298,559,20.45
7.315,561,20.45
7.333,561,20.42
7.351,560,20.40
7.368,559,20.40
7.387,561,20.40
7.404,560,20.30
7.421,561,20.38
7.439,559,20.40
7.457,559,20.40
7.475,560,20.30
7.492,562,20.40
7.510,560,20.35
7.528,562,20.35
7.545,560,20.25
7.563,561,20.35
7.580,561,20.35
7.599,561,20.76
7.616,561,20.33
7.633,561,20.35
7.652,562,20.33
7.669,561,20.33
7.687,560,19.94
7.704,560,19.92
7.723,559,20.35
7.740,560,20.30
7.757,560,19.97
7.775,561,19.99
7.793,560,19.99
7.811,558,19.94
7.828,560,20.04
7.845,558,20.43
7.864,558,20.04
7.881,558,19.94
7.899,558,20.04
7.917,558,20.04
7.934,559,20.04
7.952,561,20.45
7.969,561,20.42
7.988,561,20.43
8.005,561,19.91
8.023,560,20.40
8.040,559,20.45
8.058,560,20.40
8.076,560,19.92
8.093,561,20.40
8.111,559,20.40
8.129,561,20.40
8.146,560,19.89
8.164,560,20.01
8.181,560,20.01
8.200,559,20.42
8.217,559,20.45
8.235,559,20.06
8.253,558,20.06
8.270,558,20.01
8.288,558,20.09
8.305,558,20.09
8.324,557,20.08
8.341,558,20.01
8.358,557,20.09
8.376,558,20.50
8.394,559,20.04
8.412,560,19.94
8.429,560,20.04
8.446,560,20.04
8.465,559,20.04
8.482,559,20.42
8.500,560,20.42
8.518,559,20.04
8.536,559,20.04
8.553,559,20.04
8.570,558,20.04
8.589,558,20.04
8.606,559,19.97
8.624,557,20.09
8.641,557,20.09
8.659,558,20.09
8.677,558,19.99
8.694,558,20.08
8.712,557,20.11
8.730,557,20.11
8.748,557,20.09
8.765,557,20.09
8.783,557,20.09
8.801,557,20.09
8.818,557,20.09
8.836,556,20.11
8.854,558,20.09
8.871,557,19.99
8.889,558,20.09
8.906,558,20.09
8.925,559,20.09
8.942,558,19.99
8.960,559,20.08
8.977,558,20.09
8.995,558,20.09
9.013,558,19.99
9.030,558,20.09
9.049,558,20.09
9.066,557,20.08
9.083,559,20.09
9.101,559,20.50
9.119,559,20.08
9.137,559,20.35
9.154,559,20.09
9.171,558,20.08
9.190,559,20.09
9.207,557,19.99
9.225,558,20.09
9.242,558,20.09
9.261,558,20.09
9.278,557,19.99
9.295,559,20.09
9.313,558,20.09
9.331,559,20.09
9.349,556,20.11
9.366,558,20.09
9.384,557,20.14
9.402,558,20.04
9.419,556,20.14
9.437,557,20.20
9.455,556,20.20
9.473,555,20.09
9.490,557,20.20
9.507,557,20.20
9.526,556,20.20
9.543,556,20.11
9.561,557,20.20
9.578,555,20.20
9.596,555,20.20
9.614,556,20.25
9.631,555,20.20
9.650,555,20.25
9.667,556,20.25
9.684,555,20.25
9.702,556,20.25
9.720,556,20.23
9.738,556,20.13
9.755,556,20.21
9.773,557,20.21
9.791,555,20.21
9.808,555,20.13
9.826,554,20.23
9.843,555,20.26
9.862,553,20.37
9.879,551,20.88
9.896,550,20.57
9.915,548,21.01
9.932,547,20.57
9.950,546,21.06
9.967,545,21.13
9.986,545,21.13
10.003,545,21.08
10.021,543,20.82
10.040,542,21.28
10.059,541,21.39
10.078,537,21.42
10.096,535,21.69
10.116,532,22.30
10.134,530,22.36
10.152,527,22.56
10.171,523,22.71
10.190,520,22.46
10.209,518,22.88
10.227,517,23.07
10.247,515,22.76
10.265,514,22.81
10.284,510,23.04
10.302,508,23.12
10.321,508,23.48
10.340,507,23.53
10.358,505,23.32
10.377,503,23.36
10.396,501,23.38
10.415,500,23.58
10.433,498,23.68
10.452,495,23.82
10.471,493,23.89
10.489,491,23.68
10.508,489,24.19
10.527,487,23.82
10.546,486,24.39
10.564,483,24.07
10.584,482,24.45
10.602,481,24.09
10.620,481,24.19
10.639,480,24.60
10.658,482,24.50
10.677,480,24.50
10.695,481,24.65
10.715,481,24.60
10.733,482,24.48
10.752,481,24.21
10.770,481,24.19
10.789,480,24.14
10.808,481,24.12
10.826,481,24.28
10.846,480,24.70
10.864,480,24.65
10.883,478,24.45
10.901,475,25.01
10.920,472,25.11
10.939,469,25.67
10.957,468,25.43
10.976,468,25.38
10.995,468,25.28
11.014,468,25.42
11.032,468,25.01
11.052,469,24.92
11.070,467,24.96
11.088,466,25.06
11.107,466,25.52
11.126,465,25.01
11.145,466,25.16
11.163,465,25.62
11.183,463,25.57
11.201,461,25.69
11.219,460,26.20
11.238,459,26.30
11.257,459,26.62
11.276,458,26.21
11.294,457,26.32
11.314,456,26.21
11.332,456,25.86
11.351,456,25.99
11.369,457,26.01
11.388,456,25.94
11.407,455,25.94
11.425,454,26.45
11.445,455,25.94
11.463,456,26.30
11.482,457,26.35
11.500,457,26.30
11.520,460,26.50
11.538,460,26.86
11.556,462,26.45
11.575,413,26.30
11.594,402,26.25
11.613,417,26.35
11.631,407,26.42
11.651,439,26.81
11.669,440,26.10
11.687,424,26.30
11.706,438,26.06
11.725,446,25.79
11.744,447,25.93
11.762,447,25.91
11.782,448,25.86
11.800,447,25.84
11.819,446,25.93
11.837,442,25.93
11.856,439,25.79
11.875,441,25.84
11.893,441,25.96
11.913,443,25.81
11.931,442,25.81
11.950,442,25.93
11.968,443,25.91
11.987,443,25.79
12.006,442,25.82
12.024,442,25.94
12.044,443,25.76
12.062,444,25.84
12.081,447,25.93
12.099,445,25.98
12.119,445,25.82
12.137,445,25.82
12.155,443,25.96
12.174,442,25.84
12.193,440,25.82
12.212,439,25.93
12.230,439,25.94
12.250,438,25.87
12.268,437,25.89
12.286,437,25.99
12.305,440,26.01
12.324,441,25.94
12.343,438,26.04
12.361,442,26.04
12.381,441,25.94
12.399,441,25.96
12.418,441,26.06
12.436,443,26.04
12.455,442,25.91
12.474,442,25.86
12.492,443,25.96
12.512,444,25.82
12.530,445,25.81
12.549,446,25.94
12.567,447,25.93
12.587,448,25.77
12.605,450,25.79
12.623,452,25.82
12.643,452,25.70
12.661,453,25.74
12.680,453,25.84
12.698,454,25.82
12.718,454,25.74
12.736,454,25.79
12.754,454,25.93
12.773,453,25.81
12.792,452,25.84
12.811,451,25.93
12.829,451,25.96
12.849,449,25.91
12.867,449,25.91
12.886,448,26.01
12.904,450,26.01
12.923,449,25.89
12.942,449,25.99
12.960,451,26.01
12.980,451,26.32
12.998,451,26.32
13.017,449,25.99
13.035,448,25.99
13.054,444,26.35
13.073,444,25.96
13.091,443,26.10
13.111,443,26.04
13.129,444,26.10
13.148,443,26.67
13.166,442,26.27
13.186,441,26.21
13.204,441,26.20
13.222,442,26.37
13.242,440,26.32
13.260,439,26.42
13.279,438,26.61
13.297,435,26.76
13.317,434,26.81
13.335,430,27.06
13.353,427,27.37
13.372,425,27.42
13.391,422,27.57
13.410,421,27.85
13.428,417,28.14
13.448,414,28.20
13.466,412,28.39
13.485,410,28.65
13.503,407,28.75
13.522,404,29.00
13.541,401,29.31
13.559,398,29.38
13.579,396,29.53
13.597,397,29.61
13.616,394,29.78
13.634,393,29.77
13.654,394,29.82
13.672,392,29.82
13.690,391,29.84
13.710,391,30.29
13.728,392,29.87
13.747,392,29.97
13.765,391,30.35
13.785,390,29.94
13.803,389,29.99
13.821,389,30.16
13.841,387,30.14
13.859,385,30.29
13.878,385,30.50
13.896,381,30.60
13.916,380,30.74
13.934,376,30.94
13.953,375,31.14
13.971,374,31.30
13.990,369,31.55
14.009,367,31.82
14.027,366,31.86
14.047,364,32.01
14.065,362,32.16
14.084,361,32.39
14.102,359,32.52
14.121,357,32.67
14.140,355,32.95
14.158,354,32.98
14.178,352,33.13
14.196,350,33.22
14.215,348,33.39
14.233,346,33.49
14.253,346,33.56
14.271,344,33.59
14.289,344,33.64
14.309,345,33.71
14.327,343,33.71
14.346,345,33.71
14.364,343,34.12
14.384,344,33.76
14.402,344,33.76
14.420,343,34.22
14.440,343,33.80
14.458,344,33.81
14.477,344,33.86
14.495,343,33.92
14.515,341,34.02
14.533,339,34.27
14.552,337,34.51
14.570,333,34.68
14.589,333,34.88
14.608,330,35.07
14.626,328,35.29
14.646,326,35.46
14.664,325,35.68
14.683,323,35.90
14.701,319,36.09
14.721,317,36.30
14.739,315,36.50
14.757,314,36.65
14.777,312,36.77
14.795,312,36.77
14.814,311,36.99
14.832,310,37.04
14.852,310,37.06
14.870,309,36.98
14.888,310,37.09
14.908,309,37.11
14.926,308,37.13
14.945,308,37.13
14.963,308,37.16
14.983,308,37.16
15.001,308,37.06
15.020,309,37.15
15.039,309,37.20
15.057,309,37.21
15.076,309,37.25
15.094,307,37.26
15.114,308,37.28
15.132,305,37.26
15.151,305,37.42
15.169,303,37.52
15.188,303,37.57
15.207,301,37.67
15.225,298,37.81
15.245,296,38.03
15.263,294,38.05
15.282,295,38.23
15.300,292,38.34
15.320,283,38.44
15.338,227,38.54
15.356,224,38.74
15.376,220,38.95
15.394,280,39.05
15.413,284,39.25
15.431,285,39.34
15.451,284,39.34
15.469,285,39.36
15.488,285,39.08
15.507,284,39.15
15.525,284,39.44
15.544,283,39.59
15.562,284,39.61
15.582,283,39.61
15.600,282,39.54
15.619,282,39.61
15.638,283,39.64
15.656,284,39.59
15.675,282,39.75
15.693,281,40.26
15.713,280,39.90
15.731,279,40.22
15.750,280,39.97
15.768,280,39.97
15.788,280,40.31
15.806,279,40.36
15.824,280,40.36
15.844,279,39.97
15.862,279,39.85
15.881,280,39.97
15.899,279,39.98
15.919,280,39.90
15.937,280,39.95
15.955,279,39.97
15.975,279,39.97
15.993,279,39.81
16.012,281,40.29
16.030,280,39.87
16.050,280,40.17
16.068,279,40.19
16.087,279,39.93
16.106,278,40.02
16.124,279,40.38
16.143,277,40.10
16.161,277,40.15
16.181,277,40.09
16.199,276,40.51
16.218,276,40.24
16.237,276,40.19
16.256,277,40.10
16.274,277,40.56
16.292,277,40.15
16.312,276,40.14
16.330,277,40.46
16.349,277,40.60
16.367,276,40.19
16.387,277,40.51
16.405,277,40.63
16.423,277,40.66
16.443,276,40.66
16.461,276,40.55
16.480,276,41.02
16.498,276,41.00
16.518,278,40.10
16.536,278,40.15
16.555,277,40.51
16.574,278,40.10
16.592,278,40.00
16.611,279,40.09
16.629,279,40.09
16.649,278,40.00
16.667,278,40.00
16.686,279,40.10
16.705,278,40.10
16.723,279,40.02
16.742,278,40.14
16.760,277,40.14
16.780,277,40.04
16.798,277,40.02
16.817,278,40.51
16.836,279,40.48
16.855,278,39.95
16.873,278,40.46
16.891,278,40.02
16.911,278,40.39
16.929,280,40.29
16.948,279,40.02
16.966,280,40.02
16.986,280,40.34
17.004,278,40.51
17.022,278,40.09
17.042,277,40.56
17.060,278,40.07
17.079,278,40.60
17.097,276,40.63
17.117,277,40.51
17.135,277,40.65
17.154,277,40.65
17.173,276,40.65
17.191,277,40.55
17.210,277,41.11
17.228,277,40.70
17.248,276,41.06
17.266,275,40.63
17.285,276,40.73
17.304,276,40.70
17.323,277,40.17
17.341,278,40.24
17.359,278,40.19
17.379,278,40.07
17.397,280,40.04
17.416,279,40.09
17.435,279,40.07
17.454,280,39.97
17.472,280,40.07
17.490,277,40.10
17.510,277,40.48
17.528,277,40.05
17.547,277,40.22
17.565,277,40.22
17.585,277,40.17
17.603,277,40.66
17.622,276,40.32
17.641,275,40.36
17.659,276,40.66
17.678,276,40.87
17.696,275,40.87
17.716,274,40.41
17.734,274,40.97
17.753,273,41.02
17.772,273,41.09
17.790,272,41.07
17.809,273,41.24
17.827,272,40.92
17.847,272,40.87
17.865,271,41.33
17.884,271,41.07
17.903,270,41.14
17.922,269,41.48
17.940,270,41.24
17.958,270,41.29
17.978,269,41.24
17.996,268,41.29
18.015,268,41.46
18.034,267,41.55
18.053,267,41.57
18.071,265,41.75
18.089,263,42.33
18.109,263,42.38
18.127,262,42.50
18.146,261,42.72
18.164,260,42.43
18.184,259,42.86
18.202,258,42.67
18.221,257,42.81
18.240,256,42.82
18.258,255,42.96
18.277,254,43.45
18.295,252,43.55
18.315,252,43.32
18.333,252,43.50
18.352,250,44.00
18.371,249,43.61
18.390,248,44.05
18.408,248,43.79
18.426,248,44.56
18.446,248,43.79
18.464,248,43.86
18.483,247,44.40
18.502,246,44.40
18.521,246,44.42
18.539,245,44.59
18.557,246,44.63
18.577,245,44.52
18.595,245,44.56
18.614,246,44.68
18.633,244,44.61
18.652,244,44.32
18.670,243,44.59
18.689,241,44.78
18.708,240,44.80
18.726,241,45.34
18.745,239,45.20
18.763,238,45.68
18.783,237,45.44
18.801,235,45.70
18.820,236,45.80
18.839,234,46.07
18.857,231,46.67
18.876,231,46.94
18.894,228,46.61
18.914,228,47.16
18.932,227,46.95
18.951,228,47.31
18.970,226,47.01
18.989,225,47.52
19.007,225,47.33
19.025,223,47.72
19.045,223,47.82
19.063,224,47.52
19.082,222,47.99
19.101,222,47.69
19.120,222,47.77
19.138,221,48.35
19.156,221,47.97
19.176,219,48.11
19.194,219,48.21
19.213,219,48.33
19.232,218,48.84
19.251,217,48.96
19.269,216,49.25
19.288,215,49.25
19.307,214,48.99
19.325,214,49.13
19.344,214,49.61
19.362,213,49.73
19.382,213,50.24
19.400,212,50.42
19.419,210,50.01
19.438,209,49.78
19.457,209,50.27
19.475,209,50.01
19.493,206,50.17
19.513,207,50.69
19.531,207,51.24
19.550,205,50.93
19.569,205,51.03
19.588,205,51.15
19.606,204,51.66
19.624,204,51.29
19.644,203,51.82
19.662,204,51.80
19.681,202,51.17
19.700,202,51.66
19.719,201,51.36
19.737,201,51.87
19.756,200,51.61
19.775,200,52.53
19.793,199,52.19
19.812,198,52.77
19.831,199,52.89
19.850,197,52.99
19.868,196,53.13
19.887,196,53.28
19.906,195,53.41
19.924,195,53.45
19.943,192,53.24
19.961,192,53.02
19.981,191,53.18
19.999,191,53.23
20.018,191,53.69
20.037,192,53.38
20.056,190,53.70
20.074,190,53.50
20.092,191,53.53
20.112,190,53.62
20.130,188,53.69
20.149,189,54.15
20.168,188,54.23
20.187,188,54.18
20.205,188,54.35
20.224,187,54.42
20.243,187,54.81
20.261,187,54.35
20.280,186,54.47
20.299,186,54.50
20.318,186,54.81
20.336,187,55.01
20.355,185,54.30
20.374,185,54.79
20.392,186,54.76
20.411,185,54.96
20.430,183,55.06
20.449,183,55.11
20.467,184,55.32
20.486,182,55.44
20.505,183,55.56
20.524,181,55.57
20.542,180,55.73
20.560,181,55.79
20.580,179,55.78
20.598,180,56.78
20.617,180,56.44
20.636,178,56.12
20.655,179,56.13
20.673,177,56.41
20.691,178,56.54
20.711,177,56.56
20.729,176,57.21
20.748,175,57.31
20.767,175,57.00
20.786,174,57.07
20.804,174,57.72
20.823,174,57.38
20.842,174,57.80
20.860,172,57.87
20.879,171,57.65
20.898,171,57.68
20.917,171,57.65
20.935,171,57.83
20.954,171,57.90
20.973,171,57.89
20.992,170,58.02
21.010,169,58.62
21.029,170,59.16
21.048,168,58.29
21.066,167,58.50
21.085,168,58.92
21.104,167,59.35
21.123,167,59.40
21.141,166,58.75
21.159,168,58.80
21.179,165,59.14
21.197,165,59.31
21.216,166,58.99
21.235,166,58.99
21.254,165,59.04
21.272,165,60.06
21.291,166,59.30
21.310,163,59.25
21.328,163,60.23
21.347,165,59.45
21.366,164,59.40
21.385,164,59.47
21.403,165,59.99
21.422,164,59.69
21.441,163,59.67
21.459,161,60.16
21.478,162,59.91
21.497,162,60.30
21.516,161,60.33
21.534,162,60.01
21.553,161,60.37
21.572,163,59.86
21.591,161,60.23
21.609,162,60.30
21.628,162,60.57
21.647,155,59.69
21.665,151,59.77
21.684,161,60.13
21.703,162,60.45
21.722,162,59.98
21.740,163,60.11
21.758,162,60.11
21.778,163,60.47
21.796,163,59.79
21.815,163,59.84
21.834,154,59.77
21.853,157,59.45
21.871,156,59.98
21.890,157,60.44
21.909,157,59.50
21.927,157,59.57
21.946,158,59.57
21.965,157,59.82
21.984,159,59.84
22.002,157,60.32
22.021,158,60.78
22.040,158,60.67
22.059,159,59.84
22.077,158,60.81
22.096,157,61.01
22.115,159,61.05
22.133,157,60.45
22.152,159,60.45
22.171,160,60.33
22.190,160,60.32
22.208,159,59.98
22.227,158,60.27
22.246,158,59.86
22.264,160,60.35
22.283,160,60.79
22.302,159,60.27
22.321,160,60.27
22.339,160,60.76
22.358,160,60.61
22.377,159,59.87
22.395,158,59.96
22.414,160,60.79
22.433,159,59.87
22.452,159,60.28
22.470,160,59.96
22.489,160,59.96
22.508,161,60.30
22.526,159,59.98
22.545,159,59.94
22.564,160,59.86
22.583,159,60.72
22.601,157,60.06
22.620,152,60.57
22.639,154,61.23
22.658,155,61.29
22.676,155,60.72
22.695,156,60.66
22.714,155,60.72
22.732,154,61.56
22.751,155,61.18
22.770,154,60.76
22.789,154,61.68
22.807,154,61.01
22.827,153,61.78
22.845,153,60.96
22.863,154,61.05
22.882,154,61.03
22.901,154,60.89
22.920,153,60.61
22.938,154,60.69
22.957,153,60.59
22.976,155,60.59
22.994,155,60.27
23.013,155,60.23
23.032,148,60.10
23.051,146,60.50
23.069,146,60.59
23.088,145,60.57
23.107,143,60.54
23.126,144,60.96
23.144,144,61.05
23.163,148,61.06
23.182,148,63.21
23.200,149,64.24
23.219,144,63.39
23.238,143,61.44
23.257,147,61.13
23.275,148,61.01
23.294,149,61.20
23.313,148,61.37
23.331,148,62.02
23.350,149,62.51
23.369,148,61.81
23.388,146,61.97
23.406,146,63.02
23.426,146,62.36
23.444,144,62.66
23.462,143,62.92
23.481,143,63.04
23.500,143,63.26
23.519,142,63.43
23.537,140,64.50
23.556,140,64.53
23.575,139,64.24
23.593,139,64.82
23.612,140,66.05
23.631,139,65.72
23.650,138,64.96
23.668,139,65.11
23.687,139,65.06
23.706,138,65.11
23.725,139,64.86
23.743,137,64.82
23.762,138,65.64
23.781,139,65.74
23.799,138,65.09
23.818,137,65.14
23.837,138,65.67
23.856,135,65.50
23.874,136,66.10
23.894,136,66.23
23.912,136,66.37
23.930,135,66.23
23.949,134,66.30
23.968,133,67.35
23.987,133,67.23
24.005,131,67.03
24.025,132,66.81
24.043,130,67.00
24.061,130,67.23
24.080,131,67.71
24.099,129,67.47
24.118,129,67.63
24.136,129,68.17
24.155,128,68.34
24.174,128,68.10
24.193,127,68.59
24.211,127,69.51
24.230,127,69.16
24.249,127,69.24
24.267,126,68.88
24.286,126,69.36
24.305,126,69.41
24.324,126,70.67
24.342,125,69.87
24.361,126,69.92
24.380,125,70.82
24.398,124,70.96
24.417,124,70.30
24.436,124,71.71
24.455,124,71.35
24.473,123,72.05
24.493,124,70.92
24.511,123,70.67
24.529,124,70.45
24.548,123,71.03
24.567,121,71.16
24.586,120,70.79
24.604,123,71.01
24.624,121,71.15
24.642,120,72.06
24.660,119,71.77
24.679,120,71.48
24.698,119,71.60
24.717,120,71.25
24.735,119,72.69
24.754,118,72.78
24.773,117,72.01
24.792,118,72.11
24.810,119,73.42
24.829,117,72.23
24.848,116,72.20
24.866,116,74.00
24.885,118,73.63
24.904,117,73.97
24.923,116,72.84
24.941,118,73.73
24.961,115,73.00
24.979,116,73.37
24.997,115,72.71
25.016,115,72.78
25.035,116,72.84
25.054,115,72.86
25.072,114,73.10
25.092,114,74.09
25.110,115,73.30
25.128,113,73.13
25.147,113,73.30
25.166,113,73.42
25.185,113,73.83
25.203,112,74.10
25.223,112,74.27
25.241,111,75.16
25.260,111,74.55
25.278,111,74.75
25.297,110,74.49
