time,intensity,distance
16.924,228,32.42
16.943,228,32.40
16.961,229,31.96
16.980,230,31.96
16.999,228,31.96
17.017,229,32.32
17.037,229,31.94
17.055,228,32.35
17.074,229,32.03
17.092,229,31.88
17.112,230,31.86
17.130,230,31.86
17.148,229,31.84
17.167,229,31.91
17.186,230,32.32
17.205,229,32.47
17.223,227,33.17
17.243,229,33.17
17.261,229,33.17
17.280,229,33.18
17.298,228,32.81
17.317,228,33.24
17.336,227,32.98
17.354,226,32.52
17.374,227,32.52
17.392,227,32.52
17.411,227,32.52
17.429,228,32.47
17.448,228,32.47
17.467,227,32.61
17.485,228,32.47
17.505,227,32.47
17.523,226,32.08
17.542,228,32.42
17.560,227,32.01
17.580,227,32.01
17.598,228,32.01
17.616,228,32.01
17.636,227,32.01
17.654,227,32.42
17.673,227,32.52
17.691,227,32.42
17.711,228,32.42
17.729,228,32.37
17.747,228,31.96
17.766,229,31.96
17.785,228,31.96
17.804,228,32.42
17.822,228,31.96
17.842,228,31.96
17.860,228,31.94
17.879,226,31.91
17.897,227,31.96
17.916,227,31.94
17.935,228,32.06
17.953,227,31.96
17.973,227,31.94
17.991,227,31.98
18.010,227,31.94
18.028,226,31.94
18.048,227,31.89
18.066,227,32.03
18.084,228,31.89
18.104,227,31.86
18.122,226,31.86
18.141,226,31.94
18.159,227,31.86
18.179,227,31.86
18.197,226,31.50
18.215,226,31.50
18.235,228,31.91
18.253,227,31.89
18.272,227,31.60
18.290,227,31.86
18.310,227,31.88
18.328,227,31.86
18.347,228,31.88
18.365,228,31.86
18.384,227,31.82
18.403,227,31.96
18.421,227,31.82
18.441,228,31.86
18.459,227,31.86
18.478,227,31.86
18.496,228,31.86
18.515,227,31.84
18.534,227,31.96
18.552,228,31.86
18.572,228,31.84
18.590,228,31.86
18.609,228,31.86
18.627,227,31.84
18.647,228,31.86
18.665,227,31.91
18.683,228,31.86
18.703,228,31.81
18.721,228,31.82
18.740,228,31.93
18.758,228,31.81
18.778,228,31.81
18.796,228,31.81
18.814,228,31.77
18.834,228,31.81
18.852,227,31.81
18.871,226,31.96
18.889,227,31.88
18.909,228,31.91
18.927,226,31.98
18.946,226,32.01
18.964,225,32.06
18.983,225,32.50
19.002,225,32.27
19.020,224,32.22
19.040,224,32.22
19.058,223,32.32
19.077,223,32.32
19.095,223,32.42
19.115,222,32.86
19.133,222,32.67
19.151,221,32.67
19.171,220,32.74
19.189,219,32.78
19.208,217,32.90
19.226,218,32.95
19.246,216,33.01
19.264,215,33.20
19.282,216,33.13
19.302,215,33.18
19.320,215,33.27
19.339,214,33.29
19.357,214,33.32
19.377,213,33.32
19.395,214,33.39
19.414,214,33.46
19.433,212,33.54
19.451,212,33.63
19.470,211,34.14
19.488,211,34.26
19.508,210,34.36
19.526,210,34.46
19.545,209,34.97
19.563,208,35.89
19.582,208,36.38
19.601,207,36.47
19.619,206,36.19
19.639,205,35.92
19.657,206,35.94
19.676,203,36.53
19.694,204,36.65
19.714,202,36.75
19.732,202,36.50
19.750,202,36.55
19.770,200,36.69
19.788,200,37.03
19.807,200,37.52
19.825,199,37.50
19.845,199,37.04
19.863,200,36.60
19.881,200,36.99
19.901,201,36.55
19.919,199,36.14
19.938,199,36.53
19.956,200,36.13
19.976,200,36.14
19.994,201,35.99
20.013,199,36.07
20.032,199,35.67
20.050,199,35.63
20.069,201,35.63
20.087,200,35.60
20.107,199,35.63
20.125,199,35.55
20.144,199,35.67
20.162,199,36.07
20.182,201,36.13
20.200,200,37.01
20.218,199,37.11
20.238,198,37.96
20.256,198,37.45
20.275,200,37.20
20.293,199,36.81
20.313,200,36.45
20.331,197,36.50
20.349,197,36.98
20.369,197,36.58
20.387,196,36.53
20.406,195,37.09
20.424,195,36.65
20.444,196,36.70
20.462,197,36.70
20.481,194,36.35
20.500,195,36.81
20.518,195,36.57
20.537,194,37.09
20.555,192,37.28
20.575,192,38.22
20.593,192,38.68
20.612,190,39.32
20.631,190,39.41
20.649,189,41.11
20.668,187,41.34
20.686,188,40.61
20.706,188,40.24
20.724,185,39.95
20.743,185,39.80
20.761,185,39.47
20.781,183,39.53
20.799,183,39.75
20.817,182,39.39
20.837,183,39.07
20.855,182,39.03
20.874,182,39.24
20.892,182,39.27
20.912,181,39.70
20.930,182,39.81
20.948,181,39.90
20.968,182,39.56
20.986,181,39.95
21.005,180,39.66
21.023,180,39.71
21.043,180,39.66
21.061,180,39.80
21.080,179,40.27
21.099,178,40.27
21.117,178,40.21
21.136,178,40.36
21.154,177,40.80
21.174,177,41.17
21.192,177,43.50
21.211,177,44.40
21.230,177,43.88
21.249,178,43.11
21.267,178,43.50
21.285,179,42.36
21.305,178,42.25
21.323,178,41.87
21.342,178,42.36
21.360,177,41.48
21.380,178,41.80
21.398,178,41.43
21.416,178,41.04
21.436,176,41.38
21.454,177,40.94
21.473,177,41.50
21.491,177,42.36
21.511,178,43.11
21.529,178,42.36
21.548,178,42.35
21.567,177,41.85
21.585,176,42.21
21.604,177,41.89
21.622,178,41.50
21.642,178,41.80
21.660,176,42.77
21.679,176,43.18
21.698,176,42.18
21.716,178,41.26
21.735,177,40.97
21.753,177,41.79
21.773,176,39.93
21.791,177,39.61
21.810,176,39.78
21.829,176,39.95
21.848,175,40.07
21.866,172,40.77
21.884,172,40.82
21.904,172,40.38
21.922,171,40.36
21.941,171,40.46
21.959,171,40.87
21.979,173,40.41
21.997,171,40.94
22.016,171,41.06
22.035,170,41.06
22.053,169,40.78
22.072,170,40.66
22.090,169,41.23
22.110,168,41.84
22.128,168,42.60
22.147,166,42.81
22.166,165,42.91
22.184,163,43.84
22.203,162,43.37
22.221,160,43.86
22.241,161,43.52
22.259,160,43.69
22.278,160,43.72
22.297,159,44.51
22.316,161,44.13
22.334,159,43.44
22.352,159,43.49
22.372,159,43.45
22.390,158,43.28
22.409,158,43.40
22.428,159,43.81
22.447,158,43.91
22.465,158,43.79
22.483,156,43.95
22.503,155,44.00
22.521,154,44.15
22.540,152,44.42
22.558,151,44.51
22.578,153,44.66
22.596,150,44.93
22.615,151,45.07
22.634,150,45.14
22.652,149,44.91
22.671,148,45.19
22.689,147,45.63
22.709,146,45.78
22.727,145,45.65
22.746,146,45.80
22.765,145,46.16
22.784,146,45.88
22.802,144,46.10
22.820,143,46.12
22.840,144,46.21
22.858,143,46.46
22.877,143,46.87
22.896,143,46.67
22.915,142,46.82
22.933,141,47.46
22.951,141,47.53
22.971,141,47.74
22.989,139,48.31
23.008,138,48.47
23.027,137,48.30
23.046,137,48.47
23.064,136,49.06
23.083,133,48.71
23.102,132,48.79
23.120,131,48.91
23.139,130,48.96
23.157,129,49.03
23.177,127,49.15
23.195,129,49.32
23.214,127,49.27
23.233,125,49.35
23.251,126,49.39
23.270,126,49.45
23.288,127,49.50
23.308,127,49.61
23.326,128,49.78
23.345,127,49.71
23.364,127,49.78
23.383,127,49.83
23.401,127,49.83
23.419,127,50.24
23.439,126,49.83
23.457,127,49.93
23.476,127,49.83
23.495,128,49.83
23.514,127,49.84
23.532,126,49.81
23.550,127,49.83
23.570,126,49.81
23.588,127,49.83
23.607,126,49.83
23.626,125,49.81
23.645,127,49.79
23.663,126,49.84
23.682,127,50.17
23.701,125,49.76
23.719,126,49.76
23.738,126,49.76
23.756,127,50.17
23.776,125,50.58
23.794,127,50.98
23.813,127,50.52
23.832,126,50.05
23.851,126,50.42
23.869,126,49.96
23.887,125,49.90
23.907,125,50.25
23.925,127,50.27
23.944,128,50.52
23.963,127,50.47
23.982,127,50.88
24.000,128,50.03
24.018,129,50.83
24.038,129,50.85
24.056,128,50.12
24.075,128,50.44
24.094,127,49.61
24.113,128,49.62
24.131,128,49.61
24.150,128,49.62
24.169,128,49.61
24.187,127,49.61
24.206,128,50.00
24.225,128,50.00
24.244,128,49.98
24.262,129,49.93
24.281,128,49.86
24.300,129,49.83
24.318,131,49.78
24.337,132,49.76
24.355,132,49.74
24.375,131,49.37
24.393,130,49.86
24.412,131,49.81
24.431,132,49.76
24.450,132,49.40
24.468,132,49.40
24.486,132,49.40
24.506,132,49.84
24.524,132,49.91
24.543,131,49.44
24.562,132,49.83
24.581,132,49.47
24.599,130,49.50
24.617,132,49.96
24.637,130,50.00
24.655,130,49.71
24.674,129,49.62
24.693,128,50.01
24.712,129,50.07
24.730,130,50.07
24.749,130,49.66
24.768,130,49.73
24.786,129,50.15
24.805,128,49.83
24.824,128,49.88
24.843,129,50.32
24.861,127,50.37
24.880,127,50.07
24.899,126,50.13
24.918,125,50.22
24.936,123,50.27
24.954,124,50.35
24.974,124,50.86
24.992,124,50.51
25.011,121,51.00
25.030,122,50.68
25.049,121,51.15
25.067,121,51.29
25.085,119,51.39
