time,intensity,distance
28.783,95,156.32
28.802,93,159.29
28.821,95,156.37
28.839,93,156.81
28.858,94,158.10
28.876,94,161.50
28.896,94,164.71
28.914,93,176.75
28.933,93,160.07
28.952,93,158.02
28.971,93,157.27
28.989,92,159.12
29.007,92,158.85
29.027,91,158.49
29.045,92,158.00
29.064,91,161.50
29.083,90,157.66
29.102,92,156.38
29.120,92,177.70
29.138,92,166.09
29.158,93,177.70
29.176,92,162.86
29.195,91,161.28
29.213,93,166.48
29.233,92,175.64
29.251,93,156.89
29.270,94,155.69
29.289,94,156.55
29.307,93,156.49
29.326,94,156.59
29.344,94,156.64
29.364,93,177.63
29.382,93,164.12
29.401,93,159.60
29.420,92,158.47
29.438,93,159.70
29.457,92,177.74
29.475,92,176.44
29.495,90,157.76
29.513,90,158.25
29.532,91,177.75
29.551,90,176.44
29.570,91,178.47
29.588,91,177.68
29.606,91,176.85
29.626,92,177.58
29.644,92,178.43
29.663,91,181.46
29.682,91,178.11
29.701,92,177.17
29.719,91,177.31
29.737,92,178.13
29.757,92,166.12
29.775,93,167.35
29.794,93,167.47
29.812,93,161.81
29.832,92,168.32
29.850,92,172.52
29.869,92,162.42
29.888,91,164.12
29.906,90,165.38
29.925,91,165.73
29.943,90,161.82
29.963,90,164.88
29.981,88,164.78
30.000,91,166.87
30.019,89,165.05
30.038,89,166.31
30.056,88,167.77
30.074,88,166.53
30.094,89,165.84
30.112,89,165.53
30.131,90,166.63
30.150,87,165.26
30.169,86,167.48
30.187,86,163.40
30.205,86,169.29
30.225,85,165.43
30.243,85,165.73
30.262,86,165.67
30.281,85,165.75
30.300,85,176.32
30.318,85,165.53
30.337,84,165.80
30.356,84,168.78
30.374,84,167.13
30.393,85,176.87
30.411,86,176.87
30.431,85,170.37
30.449,86,166.72
30.468,85,169.52
30.487,86,169.08
30.505,86,167.42
30.524,85,165.16
30.542,85,171.24
30.562,86,177.21
30.580,85,168.06
30.599,84,166.52
30.618,84,165.39
30.637,84,166.69
30.655,83,174.78
30.673,84,167.01
30.693,84,171.33
30.711,84,174.71
30.730,83,167.18
30.749,84,171.19
30.768,83,173.57
30.786,85,170.88
30.804,86,179.42
30.824,84,174.25
30.842,84,170.19
30.861,84,171.58
30.880,83,173.47
30.899,84,169.39
30.917,83,172.89
30.936,83,174.71
30.955,83,172.69
30.973,85,173.94
30.992,83,172.02
31.010,83,177.26
31.030,84,176.85
31.048,84,174.83
31.067,83,177.33
31.086,84,177.33
31.105,82,171.96
31.123,82,176.83
31.141,83,174.06
31.161,84,175.17
31.179,83,174.45
31.198,83,178.11
31.217,82,174.39
31.236,83,172.87
31.254,83,174.34
31.272,82,172.41
31.292,82,175.98
31.310,81,175.15
31.329,81,259.15
31.348,82,175.58
31.367,81,173.52
31.385,79,175.24
31.404,81,177.33
31.423,80,183.29
31.441,81,175.44
31.460,79,176.02
31.479,80,171.46
31.498,80,176.00
31.516,79,190.71
31.535,79,175.15
31.554,80,176.56
31.572,80,177.96
31.591,79,176.46
31.609,79,178.18
31.629,80,176.70
31.647,79,175.56
31.666,79,176.09
31.685,78,175.27
31.704,79,176.39
31.722,79,176.04
31.740,78,175.15
31.760,78,174.30
31.778,78,173.03
31.797,79,174.32
31.816,78,174.73
31.835,79,172.60
31.853,80,173.01
31.872,80,171.75
31.891,80,172.60
31.909,80,174.17
31.928,79,174.71
31.947,80,175.13
31.966,81,174.64
31.984,80,176.87
32.003,79,174.79
32.022,79,176.53
32.040,79,176.00
32.059,79,244.68
32.078,79,177.68
32.097,80,177.23
32.115,79,200.52
32.134,78,175.95
32.153,78,177.28
32.172,79,179.23
32.190,79,176.85
32.208,79,177.34
32.228,77,243.36
32.246,79,175.56
32.265,77,177.70
32.284,77,178.43
32.303,78,175.90
32.321,76,175.59
32.339,77,175.64
32.359,77,176.31
32.377,77,243.39
32.396,77,178.13
32.415,76,178.53
32.434,76,175.93
32.452,76,245.04
32.471,77,178.53
32.490,76,180.08
32.508,77,176.70
32.527,77,176.87
32.546,76,243.75
32.565,75,177.14
32.583,76,177.29
32.602,76,178.14
32.621,75,177.29
32.640,76,244.49
32.658,75,176.82
32.677,76,178.13
32.696,75,176.73
32.714,75,176.83
32.733,75,178.94
32.752,75,258.30
32.771,76,178.79
32.789,74,175.97
32.807,75,178.09
32.827,74,177.99
32.845,75,175.58
32.864,74,175.19
32.883,74,176.44
32.902,74,175.90
32.920,74,175.63
32.939,74,176.44
32.958,75,174.76
32.976,73,176.87
32.995,73,178.14
33.014,72,178.91
33.033,73,177.21
33.051,72,177.29
33.070,73,178.16
33.089,73,176.44
33.107,72,178.42
33.126,74,176.90
33.145,73,177.72
33.164,74,180.93
33.182,73,176.39
33.201,72,176.87
33.220,69,175.98
33.239,71,175.90
33.257,69,176.43
33.276,67,177.31
33.295,68,175.90
33.313,66,178.11
33.332,67,175.98
33.351,70,176.85
33.370,71,176.73
33.388,70,176.82
33.406,70,177.28
33.426,70,177.17
33.444,70,177.65
33.463,69,177.28
33.482,69,177.28
33.501,71,177.57
33.519,70,177.24
33.538,70,177.26
33.557,70,176.73
33.575,71,178.50
33.594,70,177.68
33.613,71,182.56
33.632,72,178.01
33.650,71,178.53
33.669,71,178.11
33.688,70,177.14
33.707,70,177.99
33.725,69,178.91
33.744,69,178.53
33.763,67,179.67
33.781,68,178.52
33.800,68,177.68
33.819,68,177.57
33.838,67,178.42
33.856,67,178.13
33.875,66,179.33
33.894,67,177.16
33.912,68,177.24
33.931,67,177.24
33.950,67,177.99
33.969,66,178.43
33.987,67,177.29
34.006,68,181.34
34.025,67,176.31
34.043,67,177.26
34.062,67,177.24
34.081,69,177.24
34.100,67,177.23
34.118,68,177.26
34.137,68,176.87
34.156,68,177.60
34.174,67,178.59
34.193,68,176.41
34.212,68,176.39
34.231,69,177.58
34.249,68,176.85
34.268,67,176.43
34.287,68,177.99
34.306,67,176.29
34.324,66,176.82
34.343,65,177.26
34.362,66,176.31
34.380,66,179.37
34.399,66,176.83
34.418,66,176.83
34.437,66,176.29
34.455,65,177.68
34.475,67,176.83
34.493,66,178.42
34.511,66,176.83
34.530,66,177.68
34.549,67,176.83
34.568,66,178.86
34.586,66,176.85
34.605,67,177.67
34.624,65,175.87
34.642,66,177.26
34.661,66,177.24
34.680,65,176.82
34.699,65,178.43
34.717,63,176.41
34.736,65,176.82
34.755,65,176.31
34.774,65,177.23
34.792,64,176.83
34.811,64,177.68
34.830,63,176.73
34.848,62,178.53
34.867,62,177.65
34.886,62,176.73
34.905,63,177.58
34.923,63,176.43
34.942,63,178.11
34.961,63,177.16
34.979,62,177.24
34.998,62,176.41
35.017,60,177.99
35.036,61,177.57
35.054,60,177.24
35.074,61,178.14
35.092,61,176.72
35.110,60,178.94
35.129,60,177.23
35.148,57,176.82
35.167,57,177.16
35.185,58,176.41
35.204,59,176.83
35.223,59,176.31
35.241,60,176.38
35.260,59,176.85
35.279,60,176.39
35.298,61,177.58
35.316,60,178.11
35.335,61,176.83
35.354,60,178.02
35.373,62,177.28
35.391,61,178.53
35.410,62,176.41
35.429,61,176.29
35.447,62,177.67
35.466,62,177.26
35.485,63,179.25
35.504,62,177.99
35.522,61,180.20
35.542,62,176.43
35.560,63,177.17
35.578,62,176.41
35.597,61,177.28
35.616,63,179.67
35.635,63,176.75
35.653,62,177.28
35.673,62,177.26
35.691,62,177.60
35.709,62,176.43
35.728,61,178.11
35.747,58,177.28
35.766,58,176.77
35.784,57,177.28
35.803,57,177.31
35.822,57,178.01
35.841,58,176.41
35.859,58,177.70
35.878,59,176.83
35.897,60,178.02
35.915,59,176.39
35.934,58,178.13
35.953,58,176.75
35.972,60,175.56
35.990,59,177.28
36.009,59,177.28
36.028,59,176.32
36.046,59,175.98
36.065,59,176.48
36.084,60,176.75
36.103,59,177.19
36.121,60,176.43
36.141,61,175.98
36.159,59,176.32
36.177,59,176.41
36.196,60,177.29
36.215,60,176.87
36.234,61,177.19
36.252,59,176.49
36.272,61,176.44
36.290,61,176.32
36.308,61,176.85
36.327,60,177.28
36.346,59,176.87
36.365,60,176.73
36.383,60,176.00
36.402,61,176.85
36.421,60,177.17
36.440,59,177.29
36.458,60,176.83
36.477,61,176.85
36.496,61,176.32
36.514,61,177.70
36.533,61,176.87
36.552,60,176.75
36.571,60,178.14
36.589,61,177.33
36.609,59,175.98
36.627,60,175.90
36.645,59,179.38
36.664,57,176.83
36.683,54,178.47
36.702,54,177.60
36.720,56,176.39
36.740,57,175.98
36.758,58,175.88
36.776,58,178.98
36.795,57,176.83
36.814,57,177.62
36.833,57,178.04
36.851,57,176.87
36.871,58,176.02
36.889,56,176.32
36.908,57,178.13
36.926,57,176.83
36.945,57,177.70
36.964,57,176.77
36.982,57,177.29
37.001,57,177.70
37.020,56,177.60
37.039,57,176.44
37.057,57,176.85
37.076,57,177.70
37.095,58,177.17
37.113,57,177.28
37.132,58,176.44
37.151,57,176.75
37.170,57,176.43
37.188,57,178.55
37.208,56,177.29
37.226,57,176.73
37.244,57,176.43
37.263,56,177.28
37.282,59,178.01
37.301,56,177.16
37.319,57,177.28
37.339,57,176.39
37.357,57,176.32
37.376,56,176.83
37.394,58,177.26
37.413,57,178.45
37.432,59,176.29
37.450,56,176.39
37.470,56,176.41
37.488,58,177.17
37.507,58,177.29
37.525,56,176.83
37.544,58,176.82
37.563,57,176.73
37.581,56,176.39
37.600,58,176.82
37.619,57,177.16
37.638,56,176.39
37.656,57,176.39
37.676,57,178.11
37.694,58,179.27
37.712,55,176.82
37.731,55,176.83
37.750,57,176.72
37.769,56,176.82
37.787,56,177.68
37.807,56,177.28
37.825,55,177.57
37.843,57,179.35
37.862,55,178.09
37.881,57,176.75
37.900,57,177.58
37.918,57,178.11
37.938,56,176.82
37.956,55,177.99
37.975,57,178.52
37.993,56,178.08
38.012,55,176.82
38.031,58,177.14
38.049,55,176.85
38.069,55,176.83
38.087,57,178.43
38.106,55,177.67
38.124,57,179.78
38.144,57,178.42
38.162,55,176.31
38.180,56,177.68
38.199,56,176.82
38.218,55,177.16
38.237,55,176.41
38.255,56,176.36
38.275,55,176.78
38.293,57,177.58
38.311,57,176.82
38.330,56,176.82
38.349,56,177.57
38.368,56,178.52
38.386,57,180.20
38.406,55,177.24
38.424,57,177.99
38.443,55,176.39
38.461,56,176.83
38.480,56,177.55
38.499,57,176.73
38.517,55,176.83
38.537,56,176.87
38.555,56,178.82
38.574,56,178.11
38.592,55,177.24
38.611,55,176.78
38.630,57,178.43
38.648,55,177.68
38.668,56,177.65
38.686,56,176.32
38.705,56,176.39
38.723,56,177.26
38.743,57,177.26
38.761,57,179.25
38.779,56,178.08
38.798,55,176.82
38.817,55,177.97
38.836,56,178.94
38.854,55,177.28
38.874,55,178.42
38.892,56,177.17
38.910,55,176.39
38.929,54,178.11
38.948,55,176.72
38.967,54,181.83
38.985,54,177.26
39.005,55,179.25
39.023,56,177.99
39.042,55,176.38
39.060,56,177.65
39.079,55,176.77
39.098,54,176.72
39.116,56,176.41
39.136,54,178.93
39.154,54,177.99
39.173,54,176.41
39.191,55,176.80
39.211,55,177.55
39.229,54,179.69
39.247,55,177.24
39.267,55,177.68
39.285,56,178.84
39.304,54,176.41
39.322,54,176.82
39.342,54,176.80
39.360,54,176.73
39.378,54,176.41
39.397,54,177.67
39.416,54,177.55
39.435,54,176.82
39.453,54,178.09
39.473,53,177.23
39.491,54,176.70
39.510,54,178.11
39.528,55,178.53
39.547,55,176.73
39.566,54,178.91
39.584,55,176.82
39.604,55,176.39
39.622,55,176.31
39.641,53,178.96
39.659,55,176.83
39.678,53,177.99
39.697,54,177.58
39.715,53,176.82
39.735,53,177.26
39.753,53,177.14
39.772,53,178.52
39.790,54,177.26
39.810,53,176.83
39.828,55,177.97
39.846,54,177.26
39.866,53,178.52
39.884,54,176.73
39.903,54,177.67
39.921,54,179.37
39.941,54,178.01
39.959,53,179.28
39.977,53,178.11
39.996,52,178.09
40.015,55,177.57
40.034,53,179.37
40.052,53,176.41
40.072,55,177.67
40.090,54,176.32
40.109,54,176.41
40.127,53,178.11
40.146,53,180.08
40.165,53,178.98
40.183,53,178.53
40.203,54,177.28
40.221,53,177.57
40.240,53,176.39
40.258,53,175.98
40.278,53,177.58
40.296,53,176.31
40.314,52,176.85
40.334,52,177.70
40.352,53,176.73
40.371,53,176.90
40.389,53,177.70
40.409,53,177.28
40.427,51,176.29
40.445,53,177.70
40.465,53,177.28
40.483,52,176.75
40.502,53,176.87
40.520,54,176.43
40.540,54,175.98
40.558,54,176.75
40.577,52,175.98
40.595,54,176.43
40.614,54,176.34
40.633,53,177.72
40.651,52,176.41
40.671,52,176.43
40.689,52,175.92
40.708,53,176.43
40.726,52,177.28
40.745,52,176.31
40.764,53,176.83
40.782,53,180.22
40.802,53,176.41
40.820,52,176.31
40.839,53,176.83
40.857,53,176.87
40.877,53,177.60
40.895,51,178.04
40.913,51,176.43
40.933,49,177.26
40.951,50,176.32
40.970,50,178.14
40.988,49,177.70
41.008,49,176.83
41.026,48,176.75
41.044,45,178.13
41.064,44,177.28
41.082,45,176.34
41.101,45,177.70
41.119,44,176.41
41.139,44,176.87
41.157,43,177.58
41.176,45,176.44
41.194,44,176.87
41.213,44,177.60
41.232,44,178.98
41.250,44,177.68
41.270,45,178.45
41.288,44,177.60
41.307,43,178.57
41.325,43,178.11
41.345,44,178.45
41.363,44,176.87
41.381,44,177.72
41.401,44,178.93
41.419,44,178.45
41.438,43,176.87
41.456,43,178.57
41.476,46,177.17
41.494,44,178.02
41.512,43,178.57
41.532,44,177.28
41.550,44,178.02
41.569,43,177.72
41.587,42,178.16
41.607,43,177.62
41.625,44,177.62
41.644,44,176.44
41.663,44,176.43
41.681,44,177.19
41.700,43,176.87
41.718,44,176.43
41.738,43,176.87
41.756,43,177.19
41.775,44,178.18
41.793,44,176.44
41.812,44,176.77
41.831,43,176.87
41.849,43,176.89
41.869,42,179.30
41.887,42,177.21
41.906,42,178.16
41.924,42,177.29
41.944,43,178.04
41.962,41,176.89
41.980,43,176.85
42.000,41,178.16
42.018,41,178.89
42.037,43,176.02
42.055,43,178.55
42.075,41,176.00
42.093,41,176.78
42.112,42,177.72
42.131,41,178.55
42.149,42,178.04
42.168,41,176.85
42.186,40,176.44
42.206,42,176.43
42.224,40,176.38
42.243,41,176.46
42.262,42,176.46
42.280,41,176.36
42.299,42,176.87
42.317,40,176.46
42.337,41,176.89
42.355,40,176.78
42.374,40,177.74
42.392,41,177.31
42.412,42,177.21
42.430,41,177.31
42.448,40,178.99
42.468,39,178.47
42.486,39,177.21
42.505,39,177.75
42.523,40,176.94
42.543,40,177.19
42.561,40,177.72
42.579,42,176.02
42.599,41,177.31
42.617,39,175.90
42.636,41,176.89
42.654,42,176.44
42.674,42,178.48
42.692,41,176.77
42.711,40,176.87
42.730,41,176.44
42.748,41,176.77
42.767,41,177.31
42.785,41,176.44
42.805,41,176.44
42.823,41,176.78
42.842,40,177.31
42.861,40,177.72
42.880,39,180.13
42.898,39,177.74
42.916,40,177.72
42.936,40,177.31
42.954,39,177.63
42.973,40,176.44
42.991,40,179.40
43.011,41,178.06
43.029,40,177.72
43.047,40,176.89
43.067,40,176.87
43.085,39,176.77
43.104,40,177.29
43.122,40,176.44
43.142,40,178.04
43.160,40,180.22
43.179,40,179.38
43.198,40,180.15
43.216,39,178.48
43.235,41,176.87
43.253,41,177.31
43.273,40,178.47
43.291,40,176.36
43.310,39,176.92
43.329,40,176.44
43.347,39,177.19
43.366,41,177.31
43.384,40,179.42
43.404,38,179.74
43.422,40,178.50
43.441,39,176.89
43.460,39,177.31
43.479,40,178.08
43.497,39,177.74
43.515,40,176.90
43.535,40,176.89
43.553,38,176.36
43.572,39,176.46
43.590,39,179.40
43.610,40,178.93
43.628,40,176.44
43.646,40,178.16
43.666,38,176.46
43.684,38,177.63
43.703,39,177.31
43.721,40,176.90
43.741,38,178.50
43.759,37,177.75
43.778,39,177.29
43.797,39,177.74
43.815,38,176.75
43.834,39,176.89
43.852,38,176.90
43.872,39,176.78
43.890,38,176.36
43.909,38,177.74
43.928,38,177.31
43.947,37,178.06
43.965,38,177.74
43.983,39,178.16
44.003,37,178.91
44.021,36,177.68
44.040,38,177.29
44.059,36,176.46
44.078,37,176.38
44.096,37,176.43
44.114,36,178.16
44.134,36,176.89
44.152,38,177.19
44.171,36,176.46
44.189,36,176.87
44.209,36,176.34
44.227,37,178.16
44.246,36,176.44
44.265,37,176.89
44.283,36,177.21
44.302,37,176.44
44.320,36,177.29
44.340,35,176.34
44.358,36,178.16
44.377,35,177.72
44.396,36,177.72
44.414,35,176.77
44.433,36,177.29
44.451,36,177.70
44.471,35,177.19
44.489,35,175.92
44.508,35,176.44
44.527,35,176.87
44.546,36,177.19
44.564,34,177.29
44.582,34,175.97
44.602,33,176.44
44.620,34,177.17
44.639,34,178.57
44.658,35,177.29
44.677,35,176.75
44.695,35,176.48
44.713,35,177.72
44.733,35,176.02
44.751,36,176.32
44.770,34,176.41
44.788,34,177.28
44.808,35,175.90
44.826,34,177.77
44.845,35,177.31
44.864,35,176.44
44.882,35,176.34
44.901,34,177.29
44.919,33,177.72
44.939,35,176.32
44.957,33,177.29
44.976,33,176.44
44.995,34,178.14
45.014,34,176.34
45.032,35,176.43
45.050,34,176.44
45.070,34,176.00
45.088,34,176.32
45.107,33,176.46
45.126,34,177.72
45.145,34,177.17
45.163,33,177.31
45.181,34,176.85
45.201,34,176.00
45.219,33,176.34
45.238,34,176.43
45.257,34,176.87
45.276,34,176.78
45.294,34,176.85
45.313,33,177.29
45.332,33,175.98
45.350,33,176.32
45.369,33,178.14
45.387,32,176.87
45.407,33,178.04
45.425,33,177.72
45.444,33,176.43
45.463,34,177.70
45.481,32,176.31
45.500,31,177.72
45.518,32,176.83
45.538,36,176.00
45.556,36,178.13
45.575,37,176.00
45.594,37,177.28
45.613,37,177.60
45.631,38,176.83
45.649,37,177.70
45.669,37,176.43
45.687,38,177.17
45.706,37,178.55
45.725,38,177.68
45.744,38,176.77
45.762,37,177.31
45.780,37,176.43
45.800,35,177.28
45.818,36,177.17
45.837,37,178.14
45.856,37,177.28
45.875,39,177.19
45.893,39,177.31
45.912,40,176.43
45.931,40,177.72
45.949,40,178.89
45.968,39,177.29
45.986,39,178.14
46.006,35,177.62
46.024,33,177.29
46.043,35,176.43
46.062,36,177.28
46.081,33,176.75
46.099,35,176.41
46.117,36,177.28
46.137,37,176.32
46.155,37,176.43
46.174,37,176.46
46.193,37,176.46
46.212,37,177.62
46.230,35,177.72
46.248,35,177.72
46.268,36,176.46
46.286,37,178.04
46.305,36,176.00
46.324,37,176.44
46.343,35,176.77
46.361,38,178.13
46.380,37,176.48
46.399,37,177.26
46.417,37,176.36
46.436,36,176.87
46.455,38,176.43
46.474,38,177.19
46.492,37,176.85
46.511,38,177.29
46.530,38,177.72
46.548,38,177.17
46.567,37,176.85
46.585,37,180.95
46.605,37,177.16
46.623,35,178.53
46.642,35,176.43
46.661,37,177.72
46.680,38,178.01
46.698,37,176.44
46.716,38,178.14
46.736,37,177.19
46.754,38,176.85
46.773,38,177.28
46.792,39,177.28
46.811,39,177.17
46.829,39,177.29
46.848,38,176.00
46.867,38,176.75
46.885,38,176.75
46.904,38,176.87
46.923,38,176.83
46.942,39,177.62
46.960,40,179.38
46.979,39,178.52
46.998,38,179.30
47.016,38,177.60
47.035,40,176.82
47.054,38,177.28
47.073,38,177.16
47.091,39,177.26
47.110,38,177.72
47.129,37,177.31
47.148,39,178.02
47.166,38,176.83
47.184,39,176.83
47.204,40,177.17
47.222,39,178.13
47.241,39,179.37
47.260,39,177.28
47.279,39,177.55
47.297,39,177.29
47.315,38,177.70
47.335,38,176.73
47.353,38,177.26
47.372,39,181.46
47.391,37,176.85
47.410,39,178.86
47.428,38,176.87
47.447,39,176.83
47.466,38,177.17
47.484,37,177.14
47.503,37,178.11
47.522,37,178.93
47.541,38,176.73
47.559,38,179.79
47.578,37,178.11
47.597,37,177.28
47.616,39,176.75
47.634,38,177.26
47.653,38,180.10
47.672,37,176.72
47.690,38,176.83
47.709,37,182.27
47.728,38,176.83
47.747,38,176.73
47.765,37,176.83
47.783,38,176.41
47.803,37,177.58
47.821,36,178.09
47.840,37,176.85
47.859,35,177.26
47.878,35,178.82
47.896,35,179.79
47.915,36,177.26
47.934,37,176.73
47.952,36,176.82
47.971,34,178.09
47.990,35,177.26
48.009,35,176.73
48.027,35,177.24
48.046,36,180.18
48.065,36,178.45
48.083,35,177.58
48.102,35,181.87
48.121,36,179.35
48.140,35,177.97
48.158,35,177.67
48.177,36,178.52
48.196,36,178.43
48.215,36,176.75
48.233,35,176.83
48.252,34,177.67
48.271,35,178.42
48.289,36,180.17
48.308,37,180.59
48.327,36,177.99
48.346,34,177.14
48.364,36,178.96
48.382,35,178.55
48.402,35,177.58
48.420,34,176.83
48.439,34,177.68
48.458,34,177.68
48.477,35,178.01
48.495,35,177.68
48.514,35,176.82
48.533,36,176.27
48.551,34,178.52
48.570,35,176.83
48.589,35,177.24
48.608,35,179.67
48.626,36,179.35
48.645,35,176.83
48.664,35,178.40
48.683,36,177.12
48.701,36,176.82
48.720,35,176.82
48.739,36,176.73
48.757,34,178.09
48.776,35,176.82
48.795,35,177.23
48.814,35,178.82
48.832,34,178.53
48.851,35,178.91
48.870,35,176.70
48.888,36,177.24
48.907,33,177.23
48.926,34,177.24
48.945,33,176.72
48.963,35,176.83
48.982,34,176.82
49.001,35,182.58
49.019,33,178.08
49.038,35,176.82
49.057,36,176.82
49.076,35,176.72
49.094,34,177.67
49.113,36,176.80
49.132,35,178.01
49.150,33,177.24
49.169,35,177.65
49.188,34,177.67
49.207,33,176.73
49.225,34,176.83
49.244,34,176.83
49.263,34,177.55
49.282,34,177.57
49.300,34,177.68
49.319,35,176.85
49.338,33,180.10
49.356,36,176.39
49.375,34,178.11
49.394,34,177.26
49.413,34,177.16
49.431,34,178.09
49.451,33,178.08
49.469,34,177.16
49.487,35,178.11
49.506,36,177.68
49.525,34,176.82
49.544,35,178.01
49.562,35,177.67
49.581,35,176.83
49.600,35,178.01
49.618,34,177.67
49.637,36,177.26
49.656,35,176.41
49.675,34,178.86
49.693,36,176.39
49.712,34,176.83
49.731,35,176.32
49.750,35,176.82
49.768,35,176.41
49.787,33,178.94
49.806,33,177.16
49.824,35,178.52
49.843,34,176.82
49.862,35,176.41
49.881,34,179.25
49.899,34,178.11
49.918,34,176.83
49.937,33,177.16
49.955,33,178.11
49.974,34,176.83
49.993,34,179.69
50.012,33,176.29
50.030,34,176.82
50.050,33,176.41
50.068,34,177.57
50.086,34,176.39
50.105,33,176.83
50.124,34,178.42
50.143,34,178.43
50.161,34,177.24
50.180,34,177.26
50.199,33,178.02
50.217,35,177.23
50.236,33,176.83
50.255,35,176.83
50.274,34,178.82
50.292,34,177.65
50.311,33,177.26
50.330,35,176.29
50.349,33,177.26
50.367,33,176.41
50.386,34,176.83
50.405,33,177.97
50.423,31,178.09
50.442,32,176.82
50.461,34,177.55
50.480,32,178.01
50.498,33,177.68
50.518,34,177.28
50.536,32,176.75
50.554,32,180.17
50.573,32,178.08
50.592,32,180.49
50.611,33,178.01
50.629,32,177.24
50.649,33,178.94
50.667,32,177.17
50.685,33,182.94
50.704,33,177.67
50.723,33,176.80
50.742,33,178.86
50.760,33,177.28
50.779,33,177.23
50.798,33,178.01
50.817,33,178.08
50.835,34,178.50
50.854,34,176.80
50.873,34,177.99
50.891,33,179.74
50.910,33,177.65
50.929,33,177.55
50.948,33,177.67
50.966,33,178.52
50.985,33,178.09
51.004,33,178.81
51.022,35,176.82
51.041,33,176.80
51.060,32,178.84
51.079,33,179.23
51.097,34,178.93
51.117,33,178.08
51.135,34,176.72
51.153,33,177.67
51.172,32,177.67
51.191,34,178.81
51.210,33,176.70
51.228,32,178.93
51.248,34,177.67
51.266,33,177.99
51.284,33,178.08
51.303,33,179.33
51.322,34,177.24
51.341,33,178.38
51.359,31,178.93
51.378,33,176.82
51.397,31,178.40
51.416,32,178.09
51.434,34,178.09
51.453,31,177.63
51.472,33,181.73
51.490,31,177.21
51.509,32,179.76
51.528,33,177.12
51.547,31,180.17
51.565,31,177.24
51.585,31,177.65
51.603,32,178.81
51.621,33,177.67
51.640,32,178.50
51.659,33,177.53
51.678,31,177.97
51.696,33,178.52
51.716,32,179.33
51.734,32,177.55
51.752,31,176.39
51.771,33,178.06
51.790,32,180.06
51.809,33,177.57
51.827,32,177.24
51.847,33,177.23
51.865,32,177.57
51.884,31,178.09
51.902,33,178.94
51.921,32,259.13
51.940,32,178.81
51.958,32,180.15
51.977,32,260.00
51.996,32,260.83
52.015,32,177.24
52.033,32,178.50
52.052,32,177.23
52.071,33,178.82
52.089,34,178.91
52.108,33,259.11
52.127,31,180.08
52.146,31,176.80
52.164,33,179.35
52.184,31,177.68
52.202,31,178.40
52.220,32,180.57
52.239,31,178.94
52.258,31,177.99
52.277,32,177.58
52.295,31,177.24
52.315,31,177.23
52.333,31,260.39
52.352,32,178.08
52.370,32,182.21
52.389,31,178.38
52.408,31,179.27
52.426,32,180.59
52.446,31,177.24
52.464,29,180.10
52.483,27,177.26
52.501,26,178.09
52.520,24,178.40
52.539,25,178.43
52.557,25,176.83
52.576,22,177.68
52.595,21,176.72
52.614,17,178.93
52.632,13,177.24
52.652,12,178.42
52.670,8,178.42
52.687,8,178.11
52.705,6,176.82
52.723,5,180.12
52.741,6,177.99
52.758,5,177.26
52.775,4,177.65
52.794,4,179.69
52.811,4,178.08
52.829,3,178.94
52.847,4,180.08
52.865,3,177.58
52.882,3,178.08
52.899,3,178.50
52.918,4,178.42
52.935,3,177.57
52.953,4,176.82
52.970,3,178.09
52.988,3,177.55
53.006,2,180.06
53.023,2,178.08
53.041,1,177.67
53.059,1,178.42
53.076,1,178.96
53.094,2,177.68
53.112,2,178.48
53.130,1,177.99
53.147,0,178.08
53.165,1,177.26
53.183,1,177.68
53.200,1,177.97
53.218,1,178.08
53.235,2,177.68
53.254,3,263.36
53.271,2,178.82
53.288,1,177.65
53.306,2,179.37
53.324,0,177.99
53.342,0,179.66
53.359,1,178.09
53.378,2,176.83
53.395,1,178.81
53.412,0,178.08
53.430,2,178.09
53.448,2,178.11
53.466,2,177.14
53.483,1,178.52
53.500,1,177.65
53.519,1,178.42
53.536,2,179.64
53.554,1,178.13
53.571,0,179.79
53.590,1,177.97
53.607,1,260.75
53.624,1,178.52
53.642,1,182.17
53.660,1,180.88
53.678,0,178.93
53.695,2,178.96
53.713,0,177.67
53.731,1,176.70
53.748,0,177.68
53.766,2,178.09
53.784,0,181.31
53.801,1,177.96
53.819,1,177.65
53.836,0,177.23
53.855,2,177.99
53.872,1,177.58
53.890,0,178.52
53.907,1,178.93
53.925,1,179.27
53.943,1,177.26
53.960,2,177.23
53.979,1,178.50
53.996,2,177.11
54.013,1,178.48
54.031,0,177.63
54.049,2,179.66
54.067,1,179.66
54.084,1,178.50
54.102,1,177.67
54.120,1,177.24
54.137,1,176.72
54.155,1,177.28
54.172,1,178.13
54.191,1,177.12
54.208,0,177.67
54.225,1,177.63
54.244,1,178.52
54.261,1,177.97
54.279,2,178.09
54.296,1,181.83
54.315,1,178.06
54.332,0,178.81
54.349,2,178.91
54.367,1,178.94
54.385,1,179.67
54.403,1,177.97
54.420,0,178.50
54.437,1,177.24
54.456,1,179.64
54.473,1,178.82
54.491,1,179.37
54.509,0,178.48
54.526,2,177.14
54.544,1,176.85
54.561,0,178.52
54.580,0,177.68
54.597,2,177.55
54.615,0,177.68
54.632,0,176.83
54.650,1,176.82
54.668,1,177.57
54.685,1,178.52
54.703,1,178.52
54.721,0,176.77
54.738,1,178.82
54.756,0,178.91
54.773,1,177.24
54.792,1,177.53
54.809,1,178.09
54.827,1,178.50
