time,intensity,distance
1.404,914,8.38
1.421,913,8.21
1.437,911,8.69
1.454,912,8.79
1.471,910,8.42
1.487,910,8.87
1.504,908,8.64
1.520,907,9.15
1.538,908,9.08
1.554,908,9.15
1.570,906,9.30
1.587,906,8.94
1.604,906,8.89
1.620,902,8.94
1.637,903,9.55
1.653,901,9.59
1.671,901,9.61
1.687,901,9.28
1.703,900,9.44
1.720,899,9.86
1.737,900,9.95
1.754,898,10.00
1.771,896,9.76
1.787,896,9.71
1.805,894,9.74
1.821,895,9.81
1.838,894,9.96
1.854,892,10.32
1.872,894,10.37
1.890,892,10.46
1.907,891,10.20
1.925,891,10.15
1.943,890,10.63
1.960,892,10.78
1.978,890,10.83
1.996,889,10.78
2.014,890,10.81
2.031,889,10.97
2.049,887,10.88
2.067,887,10.52
2.084,887,10.57
2.102,886,10.71
2.119,884,11.08
2.138,884,11.12
2.155,883,11.17
2.172,883,11.34
2.190,882,11.29
2.208,881,10.93
2.226,880,11.08
2.243,880,11.54
2.262,880,11.49
2.279,878,11.59
2.296,878,11.75
2.314,877,11.70
2.332,875,11.39
2.350,875,11.42
2.367,874,12.04
2.384,875,12.41
2.403,872,12.10
2.420,875,12.21
2.438,873,12.36
2.455,871,12.31
2.473,872,12.39
2.491,869,12.56
2.508,868,12.55
2.527,868,12.21
2.544,867,12.24
2.562,866,12.85
2.579,865,13.26
2.597,863,12.92
2.615,863,12.60
2.632,862,13.16
2.650,862,13.18
2.668,859,13.28
2.685,859,13.74
2.703,859,13.53
2.720,858,13.06
2.739,859,13.57
2.756,859,13.62
2.774,856,13.72
2.792,855,13.79
2.809,853,13.46
2.827,854,14.03
2.844,853,14.04
2.863,852,14.14
2.880,851,14.20
2.897,850,14.35
2.915,850,14.35
2.933,851,14.40
2.951,851,14.43
2.968,849,14.48
2.985,848,14.54
3.004,848,14.60
3.021,849,14.64
3.039,846,14.71
3.056,846,14.81
3.075,846,14.86
3.092,844,14.99
3.109,845,14.94
3.128,843,15.40
3.145,841,15.05
3.163,842,15.20
3.180,840,15.16
3.198,840,15.20
3.216,839,15.71
3.233,840,15.37
3.251,838,15.40
3.269,838,15.47
3.287,836,15.50
3.304,838,15.56
3.321,835,15.62
3.340,835,15.71
3.357,834,15.86
3.375,834,16.29
3.393,835,15.93
3.410,831,16.03
3.428,832,16.06
3.445,829,16.17
3.464,829,16.63
3.481,829,16.34
3.499,827,15.96
3.516,827,16.47
3.534,826,16.54
3.552,826,16.63
3.569,827,16.73
3.587,826,16.80
3.605,823,16.47
3.622,824,17.09
3.640,822,17.10
3.658,820,16.73
3.676,822,16.81
3.693,819,16.90
3.710,818,17.34
3.729,817,17.44
3.746,818,17.49
3.764,816,17.15
3.781,816,17.60
3.800,814,17.70
3.817,815,17.34
3.834,813,17.39
3.852,812,17.90
3.870,812,17.94
3.888,812,17.49
3.905,810,18.05
3.923,810,17.70
3.941,808,18.16
3.958,808,18.26
3.976,807,18.29
3.994,808,18.34
4.012,806,18.41
4.029,806,18.51
4.046,805,18.14
4.065,805,18.21
4.082,803,18.63
4.100,802,18.36
4.117,804,18.39
4.135,804,18.46
4.153,801,18.41
4.170,800,18.56
4.188,800,19.06
4.206,799,19.13
4.224,797,18.82
4.241,797,19.28
4.259,795,18.97
4.277,795,19.06
4.294,794,19.55
4.312,792,19.26
4.330,793,19.33
4.347,791,19.74
4.365,792,19.48
4.382,790,19.58
4.401,789,20.04
4.418,787,19.62
4.435,787,19.82
4.453,787,19.92
4.471,784,19.99
4.489,782,20.08
4.506,783,20.14
4.525,784,20.23
4.542,783,20.30
4.559,780,20.79
4.577,782,20.50
4.595,777,20.60
4.613,777,20.96
4.630,775,20.74
4.647,776,20.86
4.666,776,20.94
4.683,773,20.91
4.701,772,21.11
4.718,772,21.20
4.737,772,21.27
4.754,769,21.37
4.771,767,21.47
4.790,767,21.56
4.807,767,21.98
4.825,766,21.83
4.842,764,21.93
4.860,761,22.03
4.878,762,22.02
4.895,761,22.24
4.913,761,22.32
4.931,758,22.83
4.948,757,22.85
4.966,755,22.63
4.983,755,23.10
5.002,753,23.10
5.019,753,23.24
