time,frequency
1503,147
1504,147
1505,148
1506,149
1507,150
1508,150
1509,149
1510,147
1511,146
1512,145
1513,146
1514,148
1515,149
1516,150
1517,149
1518,147
1519,145
1520,145
1521,145
1522,147
1523,148
1524,149
1525,148
1526,147
1527,146
1528,144
1529,145
1530,145
1531,147
1532,148
1533,148
1534,147
1535,146
1536,144
1537,144
1538,145
1539,146
1540,147
1541,148
1542,147
1543,146
1544,144
1545,144
1546,144
1547,145
1548,147
1549,148
1550,148
1551,146
1552,144
1553,144
1554,146
1555,152
1556,158
1557,166
1558,170
1559,172
1560,172
1561,173
1562,174
1563,176
1564,178
1565,181
1566,182
1567,182
1568,181
1569,180
1570,180
1571,181
1572,183
1573,185
1574,186
1575,186
1576,185
1577,183
1578,183
1579,184
1580,185
1581,186
1582,190
1583,205
1584,227
1585,250
1586,270
1587,284
1588,293
1589,301
1590,306
1591,311
1592,314
1593,315
1594,315
1595,317
1596,319
1597,321
1598,323
1599,325
1600,326
1601,326
1602,325
1603,325
1604,326
1605,327
1606,328
1607,330
1608,331
1609,330
1610,329
1611,332
1612,357
1613,383
1614,402
1615,415
1616,422
1617,427
1618,429
1619,430
1620,433
1621,435
1622,437
1623,439
1624,440
1625,441
1626,441
1627,441
1628,441
1629,442
1630,443
1631,444
1632,445
1633,446
1634,446
1635,445
1636,445
1637,445
1638,446
1639,447
1640,448
1641,460
1642,469
1643,474
1644,477
1645,479
1646,480
1647,481
1648,482
1649,483
1650,483
1651,483
1652,483
1653,483
1654,483
1655,484
1656,485
1657,486
1658,486
1659,486
1660,485
1661,484
1662,485
1663,486
1664,486
1665,487
1666,488
1667,487
1668,486
1669,486
1670,486
1671,486
1672,487
1673,487
1674,488
1675,488
1676,488
1677,487
1678,487
1679,487
1680,487
1681,488
1682,489
1683,489
1684,489
1685,488
1686,487
1687,487
1688,487
1689,488
1690,489
1691,489
1692,489
1693,488
1694,487
1695,487
1696,488
1697,488
1698,489
1699,489
1700,490
1701,489
1702,488
1703,487
1704,488
1705,488
1706,489
1707,490
1708,490
1709,490
1710,489
1711,488
1712,488
1713,489
1714,489
1715,489
1716,490
1717,490
1718,489
1719,488
1720,488
1721,489
1722,489
1723,490
1724,490
1725,490
1726,490
1727,489
1728,486
1729,480
1730,474
1731,470
1732,467
1733,465
1734,463
1735,461
1736,459
1737,458
1738,458
1739,458
1740,458
1741,459
1742,458
1743,457
1744,456
1745,455
1746,456
1747,456
1748,456
1749,457
1750,457
1751,456
1752,455
1753,455
1754,455
1755,455
1756,456
1757,455
1758,441
1759,423
1760,406
1761,390
1762,380
1763,373
1764,368
1765,365
1766,362
1767,360
1768,356
1769,353
1770,351
1771,350
1772,350
1773,350
1774,350
1775,349
1776,348
1777,346
1778,344
1779,344
1780,344
1781,345
1782,345
1783,346
1784,345
1785,344
1786,342
1787,341
1788,342
1789,343
1790,343
1791,333
1792,312
1793,290
1794,270
1795,254
1796,244
1797,236
1798,232
1799,228
1800,225
1801,221
1802,216
1803,212
1804,211
1805,210
1806,210
1807,210
1808,209
1809,208
1810,205
1811,203
1812,202
1813,202
1814,202
1815,203
1816,201
1817,194
1818,186
1819,179
1820,174
1821,170
1822,168
1823,167
1824,167
1825,166
1826,163
1827,160
1828,157
1829,157
1830,156
1831,157
1832,158
1833,158
1834,157
1835,155
1836,153
1837,152
1838,152
1839,152
1840,154
1841,154
1842,154
1843,152
1844,151
1845,149
1846,149
1847,150
1848,150
1849,152
1850,153
1851,151
1852,149
1853,148
1854,148
1855,148
1856,149
1857,150
1858,151
1859,151
1860,149
1861,147
1862,146
1863,147
1864,148
1865,149
1866,150
1867,150
1868,149
1869,147
1870,146
1871,146
1872,147
1873,148
1874,149
1875,150
1876,149
1877,147
1878,145
1879,145
1880,145
1881,147
1882,148
1883,149
1884,148
1885,147
1886,145
1887,144
1888,145
1889,146
1890,147
1891,148
1892,148
1893,147
1894,145
1895,144
1896,144
1897,145
1898,146
1899,148
1900,148
1901,147
1902,145
1903,144
1904,144
1905,144
1906,145
1907,147
1908,149
1909,152
1910,155
1911,159
1912,165
1913,168
1914,172
1915,176
1916,178
1917,180
1918,180
1919,179
1920,179
1921,180
1922,181
1923,183
1924,185
1925,186
1926,186
1927,185
1928,184
1929,184
1930,185
1931,186
1932,188
1933,189
1934,189
1935,188
1936,187
1937,193
1938,212
1939,236
1940,260
1941,279
1942,290
1943,297
1944,301
1945,304
1946,308
1947,312
1948,315
1949,317
1950,320
1951,321
1952,320
1953,320
1954,321
1955,323
1956,324
1957,326
1958,327
1959,328
1960,327
1961,326
1962,326
1963,327
1964,328
1965,329
1966,342
1967,370
1968,392
1969,407
1970,417
1971,423
1972,428
1973,431
1974,435
1975,437
1976,438
1977,439
1978,439
1979,440
1980,442
1981,443
1982,444
1983,445
1984,446
1985,446
1986,445
1987,445
1988,446
1989,447
1990,448
1991,449
1992,449
1993,449
1994,448
1995,452
1996,463
1997,471
1998,477
1999,480
2000,482
2001,482
2002,482
2003,481
2004,482
2005,483
2006,484
2007,485
2008,485
2009,486
2010,485
2011,485
2012,484
2013,485
2014,486
2015,486
2016,487
2017,488
2018,487
2019,486
2020,486
2021,486
2022,487
2023,487
2024,488
2025,489
2026,488
2027,487
2028,487
2029,487
2030,487
2031,488
2032,488
2033,489
2034,489
2035,489
2036,488
2037,487
2038,488
2039,488
2040,489
2041,489
2042,490
2043,489
2044,488
2045,488
2046,488
2047,488
2048,490
2049,490
2050,490
2051,490
2052,489
2053,488
2054,488
2055,489
2056,489
2057,490
2058,490
2059,490
2060,490
2061,488
2062,488
2063,489
2064,489
2065,490
2066,490
2067,491
2068,490
2069,489
2070,488
2071,489
2072,489
2073,489
2074,490
2075,490
2076,490
2077,489
2078,489
2079,489
2080,489
2081,489
2082,490
2083,486
2084,479
2085,473
2086,467
2087,464
2088,463
2089,461
2090,461
2091,460
2092,460
2093,459
2094,458
2095,456
2096,456
2097,456
2098,457
2099,457
2100,457
2101,457
2102,456
2103,455
2104,454
2105,455
2106,455
2107,456
2108,456
2109,456
2110,455
2111,454
2112,447
2113,432
2114,414
2115,399
2116,387
2117,379
2118,372
2119,365
2120,360
2121,357
2122,355
2123,354
2124,353
2125,353
2126,352
2127,349
2128,347
2129,346
2130,345
2131,345
2132,346
2133,346
2134,346
2135,344
2136,343
2137,341
2138,342
2139,342
2140,342
2141,339
2142,321
2143,300
2144,278
2145,260
2146,247
2147,238
2148,233
2149,229
2150,226
2151,222
2152,218
2153,214
2154,211
2155,209
2156,209
2157,209
2158,209
2159,208
2160,206
2161,204
2162,202
2163,201
2164,201
2165,202
2166,203
2167,203
2168,202
2169,200
2170,198
2171,192
2172,186
2173,182
2174,178
2175,175
2176,172
2177,168
2178,164
2179,161
2180,160
2181,160
2182,160
2183,160
2184,160
2185,158
2186,156
2187,154
2188,153
2189,153
2190,154
2191,155
2192,156
2193,155
2194,152
2195,151
2196,150
2197,150
2198,151
2199,152
2200,153
2201,153
2202,152
2203,149
2204,148
2205,148
2206,149
2207,150
2208,152
2209,152
2210,151
2211,149
2212,148
2213,147
2214,147
2215,149
2216,150
2217,151
2218,150
2219,148
2220,147
2221,146
2222,147
2223,148
2224,149
2225,150
2226,150
2227,149
2228,147
2229,146
2230,146
2231,147
2232,148
2233,149
2234,150
2235,149
2236,147
2237,145
2238,145
2239,146
2240,147
2241,149
2242,149
2243,149
2244,147
2245,145
2246,145
2247,145
2248,146
2249,148
2250,149
2251,149
2252,147
2253,146
2254,144
2255,144
2256,145
2257,147
2258,148
2259,151
2260,154
2261,158
2262,162
2263,167
2264,170
2265,173
2266,176
2267,178
2268,179
2269,178
2270,178
2271,178
2272,179
2273,181
2274,183
2275,185
2276,185
2277,184
2278,183
2279,182
2280,183
2281,184
2282,185
2283,187
2284,188
2285,187
2286,185
2287,184
2288,184
2289,185
2290,186
2291,187
2292,189
2293,188
2294,187
2295,186
2296,195
2297,216
2298,241
2299,265
2300,283
2301,293
2302,298
2303,302
2304,306
2305,309
2306,312
2307,315
2308,318
2309,320
2310,321
2311,320
2312,321
2313,322
2314,323
2315,325
2316,326
2317,327
2318,328
2319,327
2320,327
2321,349
2322,375
2323,395
2324,410
2325,419
2326,424
2327,427
2328,428
2329,430
2330,432
2331,434
2332,436
2333,438
2334,439
2335,440
2336,439
2337,439
2338,440
2339,441
2340,442
2341,443
2342,444
2343,445
2344,444
2345,443
2346,443
2347,444
2348,445
2349,446
2350,456
2351,465
2352,471
2353,475
2354,477
2355,478
2356,479
2357,480
2358,481
2359,482
2360,482
2361,481
2362,481
2363,481
2364,482
2365,483
2366,483
2367,484
2368,485
2369,484
2370,483
2371,483
2372,484
2373,484
2374,485
2375,486
2376,486
2377,485
2378,485
2379,484
2380,485
2381,485
2382,486
2383,486
2384,487
2385,487
2386,486
2387,485
2388,485
2389,486
2390,486
2391,487
2392,488
2393,487
2394,487
2395,486
2396,486
2397,486
2398,487
2399,487
2400,488
2401,488
2402,487
2403,487
2404,486
2405,487
2406,487
2407,487
2408,488
2409,489
2410,488
2411,487
2412,487
2413,487
2414,487
2415,488
2416,488
2417,489
2418,489
2419,488
2420,487
2421,487
2422,488
2423,488
2424,488
2425,489
2426,489
2427,489
2428,488
2429,487
2430,488
2431,488
2432,488
2433,489
2434,490
2435,489
2436,488
2437,488
2438,487
2439,488
2440,488
2441,489
2442,483
2443,477
2444,470
2445,465
2446,463
2447,461
2448,460
2449,460
2450,460
2451,459
2452,458
2453,456
2454,456
2455,455
2456,456
2457,456
2458,456
2459,457
2460,456
2461,455
2462,454
2463,454
2464,454
2465,455
2466,455
2467,456
2468,456
2469,455
2470,454
2471,444
2472,427
2473,410
2474,396
2475,385
2476,377
2477,370
2478,364
2479,359
2480,357
2481,355
2482,354
2483,353
2484,353
2485,351
2486,349
2487,347
2488,346
2489,345
2490,345
2491,346
2492,346
2493,346
2494,344
2495,343
2496,342
2497,342
2498,342
2499,343
2500,344
2501,344
2502,343
2503,341
2504,335
2505,316
2506,296
2507,277
2508,261
2509,250
2510,242
2511,233
2512,226
2513,222
2514,219
2515,217
2516,216
2517,215
2518,213
2519,211
2520,208
2521,205
2522,205
2523,205
2524,205
2525,206
2526,206
2527,204
2528,202
2529,200
2530,199
2531,199
2532,200
2533,200
2534,196
2535,189
2536,182
2537,175
2538,170
2539,168
2540,167
2541,166
2542,165
2543,164
2544,162
2545,159
2546,157
2547,156
2548,156
2549,157
2550,158
2551,157
2552,156
2553,154
2554,152
2555,151
2556,151
2557,152
2558,153
2559,154
2560,154
2561,152
2562,150
2563,149
2564,149
2565,150
2566,151
2567,152
2568,152
2569,151
2570,149
2571,148
2572,148
2573,148
2574,150
2575,151
2576,151
2577,150
2578,148
2579,147
2580,147
2581,147
2582,148
2583,150
2584,150
2585,150
2586,148
2587,147
2588,146
2589,146
2590,147
2591,148
2592,149
2593,150
2594,148
2595,146
2596,145
2597,145
2598,146
2599,147
2600,148
2601,149
2602,148
2603,147
2604,145
2605,144
2606,145
2607,146
2608,148
2609,149
2610,148
2611,147
2612,145
2613,144
2614,144
2615,145
2616,147
2617,148
2618,148
2619,147
2620,145
2621,143
2622,144
2623,144
2624,146
2625,148
2626,151
2627,154
2628,157
2629,162
2630,166
2631,169
2632,172
2633,175
2634,178
2635,179
2636,179
2637,178
2638,178
2639,179
2640,181
2641,182
2642,184
2643,185
2644,184
2645,183
2646,182
2647,183
2648,183
2649,185
2650,189
2651,205
2652,227
2653,249
2654,269
2655,281
2656,290
2657,297
2658,304
2659,309
2660,311
2661,313
2662,313
2663,314
2664,316
2665,318
2666,320
2667,322
2668,324
2669,324
2670,323
2671,323
2672,323
2673,324
2674,326
2675,327
2676,328
2677,329
2678,327
2679,330
2680,356
2681,381
2682,400
2683,414
2684,422
2685,426
2686,428
2687,430
2688,432
2689,434
2690,435
2691,437
2692,439
2693,441
2694,441
2695,440
2696,441
2697,441
2698,443
2699,443
2700,445
2701,446
2702,446
2703,445
2704,444
2705,445
2706,445
2707,446
2708,447
2709,459
2710,468
2711,474
2712,477
2713,478
2714,479
2715,480
2716,481
2717,482
2718,483
2719,483
2720,482
2721,482
2722,483
2723,483
2724,483
2725,485
2726,485
2727,485
2728,485
2729,484
2730,484
2731,485
2732,485
2733,486
2734,486
2735,487
2736,486
2737,485
2738,485
2739,485
2740,486
2741,487
2742,487
2743,488
2744,487
2745,486
2746,486
2747,486
2748,486
2749,487
2750,488
2751,488
2752,488
2753,487
2754,486
2755,487
2756,487
2757,487
2758,488
2759,489
2760,489
2761,488
2762,487
2763,487
2764,487
2765,487
2766,488
2767,489
2768,489
2769,488
2770,488
2771,487
2772,487
2773,487
2774,488
2775,489
2776,489
2777,489
2778,488
2779,487
2780,487
2781,488
2782,488
2783,489
2784,489
2785,489
2786,489
2787,488
2788,488
2789,488
2790,488
2791,489
2792,489
2793,490
2794,489
2795,488
2796,486
2797,479
2798,472
2799,468
2800,465
2801,463
2802,462
2803,459
2804,457
2805,457
2806,456
2807,456
2808,456
2809,457
2810,457
2811,456
2812,454
2813,454
2814,454
2815,454
2816,454
2817,455
2818,455
2819,455
2820,454
2821,453
2822,453
2823,453
2824,454
2825,452
2826,439
2827,421
2828,404
2829,388
2830,378
2831,372
2832,367
2833,363
2834,361
2835,359
2836,356
2837,353
2838,350
2839,349
2840,349
2841,349
2842,348
2843,349
2844,348
2845,346
2846,344
2847,343
2848,343
2849,344
2850,344
2851,345
2852,345
2853,343
2854,341
2855,325
2856,304
2857,285
2858,267
2859,254
2860,245
2861,236
2862,228
2863,223
2864,219
2865,216
2866,215
2867,214
2868,213
2869,211
2870,208
2871,205
2872,204
2873,203
2874,204
2875,204
2876,205
2877,204
2878,202
2879,200
2880,198
2881,198
2882,198
2883,199
2884,197
2885,192
2886,185
2887,178
2888,172
2889,169
2890,166
2891,166
2892,165
2893,165
2894,163
2895,160
2896,157
2897,156
2898,156
2899,156
2900,157
2901,158
2902,157
2903,155
2904,153
2905,152
2906,151
2907,152
2908,153
2909,154
2910,154
2911,153
2912,152
2913,150
2914,149
2915,149
2916,151
2917,152
2918,153
2919,152
2920,150
2921,149
2922,148
2923,148
2924,149
2925,150
2926,151
2927,151
2928,150
2929,148
2930,147
2931,147
2932,148
2933,149
2934,150
2935,151
2936,150
2937,148
2938,146
2939,146
2940,146
2941,148
2942,149
2943,150
2944,149
2945,148
2946,146
2947,145
2948,145
2949,146
2950,148
2951,149
2952,149
2953,148
2954,146
2955,145
2956,145
2957,146
2958,147
2959,148
2960,149
2961,148
2962,146
2963,145
2964,144
2965,145
2966,146
2967,147
2968,149
2969,148
2970,147
2971,145
2972,146
2973,149
2974,155
2975,163
2976,169
2977,173
2978,175
2979,174
2980,175
2981,176
2982,178
2983,180
2984,183
2985,184
2986,184
2987,183
2988,182
2989,182
2990,183
2991,185
2992,187
2993,188
2994,188
2995,187
2996,185
2997,185
